"Study_ID","Plot_ID","Year","Crop_species","Lat","Long"
"OSCAR","33_2018_00006","2023","Disease resistant Grapevine","45.036462077589","-0.33728367596791"
"OSCAR","33_2020_00002","2023","Disease resistant Grapevine","44.610480033935","-0.22996297189309"
"OSCAR","33_2020_00003","2023","Disease resistant Grapevine","44.816347788857","-0.12383982270868"
"OSCAR","33_2020_00005","2023","Disease resistant Grapevine","44.816338123432","-0.12379218150012"
"OSCAR","33_2020_00006","2023","Disease resistant Grapevine","44.816314573933","-0.12379218150012"
"OSCAR","33_2021_00002","2023","Disease resistant Grapevine","44.598967866933","-0.19497430783098"
"OSCAR","33_2021_00003","2023","Disease resistant Grapevine","44.598552506904","-0.19337457943726"
"OSCAR","33_2022_00004","2023","Disease resistant Grapevine","44.613414856607","-0.2422289094858"
"OSCAR","34_2018_00002","2023","Disease resistant Grapevine","43.344493656362","2.7969808000896"
"OSCAR","34_2018_00003","2023","Disease resistant Grapevine","43.344201619849","2.7989978793921"
"OSCAR","34_2018_00004","2023","Disease resistant Grapevine","43.47952144167","3.2516907549419"
"OSCAR","34_2018_00005","2023","Disease resistant Grapevine","43.478161693967","3.2535292869188"
"OSCAR","34_2018_00006","2023","Disease resistant Grapevine","43.432336879477","3.2897535994612"
"OSCAR","34_2018_00007","2023","Disease resistant Grapevine","43.539461034629","3.7704082575417"
"OSCAR","34_2019_00004","2023","Disease resistant Grapevine","43.319671774243","3.0685707396016"
"OSCAR","34_2019_00005","2023","Disease resistant Grapevine","43.49486404658","3.2792506913669"
"OSCAR","34_2019_00007","2023","Disease resistant Grapevine","43.320260712175","3.0654182008284"
"OSCAR","34_2020_00001","2023","Disease resistant Grapevine","43.318934265973","3.0701465046725"
"OSCAR","34_2020_00002","2023","Disease resistant Grapevine","43.493981638705","3.5037841587814"
"OSCAR","34_2020_00003","2023","Disease resistant Grapevine","43.592629938713","3.4918670730083"
"OSCAR","34_2021_00001","2023","Disease resistant Grapevine","43.593217547326","3.4910276428018"
"OSCAR","47_2017_00001","2023","Disease resistant Grapevine","44.682209580553","0.20262763607888"
"OSCAR","47_2018_00002","2023","Disease resistant Grapevine","44.462994773299","0.068017610867855"
"OSCAR","47_2018_00003","2023","Disease resistant Grapevine","44.681861586497","0.20244233408925"
"OSCAR","47_2019_00003","2023","Disease resistant Grapevine","44.681513609513","0.19991912918355"
"OSCAR","47_2021_00001","2023","Disease resistant Grapevine","44.697022598389","0.11121060539853"
"OSCAR","66_2023_00001","2023","Disease resistant Grapevine","42.688815527841","2.9808464571941"
"OSCAR","66_2023_00002","2023","Disease resistant Grapevine","42.806622552","2.8412200832036"
"OSCAR","67_2018_00002","2023","Disease resistant Grapevine","48.585141584513","7.4554111353471"
"OSCAR","67_2018_00003","2023","Disease resistant Grapevine","48.58517606362","7.4554794914485"
"OSCAR","67_2018_00004","2023","Disease resistant Grapevine","48.585174429832","7.4555890257096"
"OSCAR","67_2018_00005","2023","Disease resistant Grapevine","48.585293443052","7.4555003749908"
"OSCAR","68_2020_00001","2023","Disease resistant Grapevine","48.096937444773","7.3471915630205"
"OSCAR","68_2020_00002","2023","Disease resistant Grapevine","48.096621067108","7.3472402847703"
"OSCAR","84_2019_00001","2023","Disease resistant Grapevine","43.68990423391","5.575991687557"
"OSCAR","84_2021_00001","2023","Disease resistant Grapevine","43.706393404912","5.540643432614"
"OSCAR","85_2018_00001","2023","Disease resistant Grapevine","46.366899986089","-0.90006147893174"
"OSCAR","86_2015_00001","2023","Disease resistant Grapevine","46.757955853757","0.4061051379108"
"OSCAR","86_2015_00002","2023","Disease resistant Grapevine","46.75799490152","0.40650009318824"
"OSCAR","03_2020_00001","2024","Disease resistant Grapevine","46.327680919593","3.2258444916445"
"OSCAR","03_2020_00002","2024","Disease resistant Grapevine","46.32769870016","3.2260811770563"
"OSCAR","11_2011_00001","2024","Disease resistant Grapevine","43.180757840457","2.372763958602"
"OSCAR","11_2011_00002","2024","Disease resistant Grapevine","43.180753653415","2.3727919377644"
"OSCAR","11_2011_00003","2024","Disease resistant Grapevine","43.180744713501","2.3728471882463"
"OSCAR","11_2012_00001","2024","Disease resistant Grapevine","43.157189117391","3.1172782783681"
"OSCAR","11_2012_00002","2024","Disease resistant Grapevine","43.157169831551","3.1172729214725"
"OSCAR","11_2015_00001","2024","Disease resistant Grapevine","43.1552073711","3.1124787300623"
"OSCAR","11_2015_00002","2024","Disease resistant Grapevine","43.156464542163","3.1157193984767"
"OSCAR","11_2015_00003","2024","Disease resistant Grapevine","43.154411395602","3.1109761102078"
"OSCAR","11_2015_00004","2024","Disease resistant Grapevine","43.154942770792","3.1131853232528"
"OSCAR","11_2018_00002","2024","Disease resistant Grapevine","43.224472903086","2.6412810502547"
"OSCAR","11_2019_00001","2024","Disease resistant Grapevine","43.235756723961","2.7881704562197"
"OSCAR","11_2019_00003","2024","Disease resistant Grapevine","43.236350440535","3.1322563617201"
"OSCAR","11_2019_00004","2024","Disease resistant Grapevine","43.211080714164","2.466534650329"
"OSCAR","11_2020_00001","2024","Disease resistant Grapevine","43.210686239064","2.4662794870109"
"OSCAR","11_2021_00001","2024","Disease resistant Grapevine","43.233497366616","2.7666541283168"
"OSCAR","11_2021_00002","2024","Disease resistant Grapevine","43.238667894898","2.7594952863986"
"OSCAR","11_2021_00003","2024","Disease resistant Grapevine","42.929126334129","3.0017114846049"
"OSCAR","11_2022_00001","2024","Disease resistant Grapevine","43.232489237873","3.0990183287036"
"OSCAR","11_2022_00002","2024","Disease resistant Grapevine","43.232154557986","3.098446662149"
"OSCAR","11_2023_00001","2024","Disease resistant Grapevine","43.189040935586","2.7947071613414"
"OSCAR","11_2023_00002","2024","Disease resistant Grapevine","43.189812623334","2.7949720300664"
"OSCAR","11_2023_00006","2024","Disease resistant Grapevine","43.242207058512","2.774081227376"
"OSCAR","11_2023_00007","2024","Disease resistant Grapevine","43.242317485895","2.7741630153818"
"OSCAR","11_2023_00008","2024","Disease resistant Grapevine","43.209655917998","2.7645264831248"
"OSCAR","11_2024_00001","2024","Disease resistant Grapevine","43.204159533634","3.1225667614205"
"OSCAR","11_2024_00002","2024","Disease resistant Grapevine","43.235686093181","3.0811069095134"
"OSCAR","16_2018_00001","2024","Disease resistant Grapevine","45.611930528704","-0.15759711135263"
"OSCAR","16_2018_00002","2024","Disease resistant Grapevine","45.600716215811","-0.16991976317354"
"OSCAR","16_2019_00001","2024","Disease resistant Grapevine","45.690337774997","-0.3581141887131"
"OSCAR","24_2014_00001","2024","Disease resistant Grapevine","44.801452173185","0.29148482950018"
"OSCAR","24_2014_00002","2024","Disease resistant Grapevine","44.800641158072","0.29143212168195"
"OSCAR","24_2017_00008","2024","Disease resistant Grapevine","44.786211566997","0.40013322572647"
"OSCAR","24_2018_00008","2024","Disease resistant Grapevine","44.786534113211","0.40125963113196"
"OSCAR","24_2019_00001","2024","Disease resistant Grapevine","44.792898934531","0.40363719516145"
"OSCAR","26_2021_00005","2024","Disease resistant Grapevine","44.242310867071","5.2154842105386"
"OSCAR","30_2016_00002","2024","Disease resistant Grapevine","43.827843412167","4.4501443008207"
"OSCAR","30_2018_00001","2024","Disease resistant Grapevine","43.894139896819","4.4656922356686"
"OSCAR","30_2018_00002","2024","Disease resistant Grapevine","43.989053558047","4.1304869696821"
"OSCAR","30_2018_00003","2024","Disease resistant Grapevine","43.738597451684","4.2511173606994"
"OSCAR","30_2018_00004","2024","Disease resistant Grapevine","43.92076663889","4.5210071353062"
"OSCAR","30_2018_00005","2024","Disease resistant Grapevine","43.925392501543","4.6418567115405"
"OSCAR","30_2018_00006","2024","Disease resistant Grapevine","43.764617934707","4.5803320077861"
"OSCAR","30_2018_00007","2024","Disease resistant Grapevine","44.010313386667","4.1060202338658"
"OSCAR","30_2018_00008","2024","Disease resistant Grapevine","43.904287865468","4.4990876991792"
"OSCAR","30_2019_00003","2024","Disease resistant Grapevine","44.06337892639","4.0464051875884"
"OSCAR","30_2019_00004","2024","Disease resistant Grapevine","44.25924994101","4.2117688675526"
"OSCAR","30_2020_00001","2024","Disease resistant Grapevine","44.063874215697","4.0463625383991"
"OSCAR","30_2023_00001","2024","Disease resistant Grapevine","43.514719401223","4.2533159053903"
"OSCAR","30_2023_00003","2024","Disease resistant Grapevine","43.514269781553","4.2537912429249"
"OSCAR","30_2023_00004","2024","Disease resistant Grapevine","43.514726127989","4.2533671336193"
"OSCAR","31_2019_00001","2024","Disease resistant Grapevine","43.842900872932","1.3610526861952"
"OSCAR","33_2011_00002","2024","Disease resistant Grapevine","44.792312649782","-0.5767817114322"
"OSCAR","33_2014_00002","2024","Disease resistant Grapevine","44.752234673468","-0.20410688881191"
"OSCAR","33_2017_00002","2024","Disease resistant Grapevine","44.787082662761","-0.57796191660688"
"OSCAR","33_2018_00004","2024","Disease resistant Grapevine","45.116089356621","-0.44653118137732"
"OSCAR","33_2018_00005","2024","Disease resistant Grapevine","45.011464238203","-0.35166528248374"
"OSCAR","33_2018_00006","2024","Disease resistant Grapevine","45.036462077589","-0.33728367596791"
"OSCAR","33_2020_00002","2024","Disease resistant Grapevine","44.610480033935","-0.22996297189309"
"OSCAR","33_2020_00003","2024","Disease resistant Grapevine","44.816347788857","-0.12383982270868"
"OSCAR","33_2020_00004","2024","Disease resistant Grapevine","44.816354059538","-0.12380986742411"
"OSCAR","33_2020_00005","2024","Disease resistant Grapevine","44.816338123432","-0.12379218150012"
"OSCAR","33_2020_00006","2024","Disease resistant Grapevine","44.816314573933","-0.12379218150012"
"OSCAR","33_2021_00002","2024","Disease resistant Grapevine","44.598967866933","-0.19497430783098"
"OSCAR","33_2021_00003","2024","Disease resistant Grapevine","44.598552506904","-0.19337457943726"
"OSCAR","33_2022_00001","2024","Disease resistant Grapevine","44.535037328299","-0.3462634214586"
"OSCAR","33_2022_00002","2024","Disease resistant Grapevine","44.535685902694","-0.34610115382578"
"OSCAR","33_2022_00003","2024","Disease resistant Grapevine","44.535307394489","-0.34565870906118"
"OSCAR","33_2022_00004","2024","Disease resistant Grapevine","44.613414856607","-0.2422289094858"
"OSCAR","34_2018_00002","2024","Disease resistant Grapevine","43.344493656362","2.7969808000896"
"OSCAR","34_2018_00003","2024","Disease resistant Grapevine","43.344201619849","2.7989978793921"
"OSCAR","34_2018_00004","2024","Disease resistant Grapevine","43.47952144167","3.2516907549419"
"OSCAR","34_2018_00005","2024","Disease resistant Grapevine","43.478161693967","3.2535292869188"
"OSCAR","34_2018_00006","2024","Disease resistant Grapevine","43.432336879477","3.2897535994612"
"OSCAR","34_2018_00007","2024","Disease resistant Grapevine","43.539461034629","3.7704082575417"
"OSCAR","34_2019_00004","2024","Disease resistant Grapevine","43.319671774243","3.0685707396016"
"OSCAR","34_2019_00005","2024","Disease resistant Grapevine","43.49486404658","3.2792506913669"
"OSCAR","34_2019_00007","2024","Disease resistant Grapevine","43.320260712175","3.0654182008284"
"OSCAR","34_2019_00008","2024","Disease resistant Grapevine","43.590915401854","3.4946351800982"
"OSCAR","34_2019_00009","2024","Disease resistant Grapevine","43.590916467624","3.4946596657013"
"OSCAR","34_2019_00010","2024","Disease resistant Grapevine","43.590914867047","3.4946904044838"
"OSCAR","34_2019_00011","2024","Disease resistant Grapevine","43.590917076952","3.494803653578"
"OSCAR","34_2019_00012","2024","Disease resistant Grapevine","43.590916230808","3.494970496103"
"OSCAR","34_2019_00013","2024","Disease resistant Grapevine","43.590918969679","3.494998213619"
"OSCAR","34_2020_00001","2024","Disease resistant Grapevine","43.318934265973","3.0701465046725"
"OSCAR","34_2020_00002","2024","Disease resistant Grapevine","43.493981638705","3.5037841587814"
"OSCAR","34_2020_00003","2024","Disease resistant Grapevine","43.592629938713","3.4918670730083"
"OSCAR","34_2021_00001","2024","Disease resistant Grapevine","43.593217547326","3.4910276428018"
"OSCAR","34_2022_00004","2024","Disease resistant Grapevine","43.49394609901","3.1780725496581"
"OSCAR","34_2022_00005","2024","Disease resistant Grapevine","43.507308258803","3.2100212669293"
"OSCAR","34_2022_00006","2024","Disease resistant Grapevine","43.559621823134","3.212146037421"
"OSCAR","34_2023_00001","2024","Disease resistant Grapevine","43.548766785308","3.1478161721491"
"OSCAR","34_2023_00002","2024","Disease resistant Grapevine","43.522767237906","3.1797242518433"
"OSCAR","34_2023_00003","2024","Disease resistant Grapevine","43.556620009583","3.1705096021926"
"OSCAR","34_2023_00004","2024","Disease resistant Grapevine","43.312669071552","3.0970339181231"
"OSCAR","34_2024_00001","2024","Disease resistant Grapevine","43.255667864661","3.1747968900401"
"OSCAR","34_2024_00002","2024","Disease resistant Grapevine","43.312770540573","3.0968565935277"
"OSCAR","34_2024_00003","2024","Disease resistant Grapevine","43.511402080437","3.4309376762382"
"OSCAR","44_2022_00002","2024","Disease resistant Grapevine","47.222009099081","-1.3162742183894"
"OSCAR","44_2023_00001","2024","Disease resistant Grapevine","47.161388823644","-1.2936740217094"
"OSCAR","44_2023_00002","2024","Disease resistant Grapevine","47.127523294977","-1.3725549292236"
"OSCAR","47_2018_00002","2024","Disease resistant Grapevine","44.462994773299","0.068017610867855"
"OSCAR","47_2019_00001","2024","Disease resistant Grapevine","44.248934689644","0.31510291485318"
"OSCAR","47_2019_00002","2024","Disease resistant Grapevine","44.249475643406","0.31520275533805"
"OSCAR","47_2019_00003","2024","Disease resistant Grapevine","44.681513609513","0.19991912918355"
"OSCAR","49_2019_00001","2024","Disease resistant Grapevine","47.257527087318","-1.1896791706429"
"OSCAR","49_2021_00001","2024","Disease resistant Grapevine","47.204005178596","-1.1524389166066"
"OSCAR","49_2022_00001","2024","Disease resistant Grapevine","47.339333172845","-1.1728744755799"
"OSCAR","49_2022_00002","2024","Disease resistant Grapevine","47.204385772395","-1.1527865750816"
"OSCAR","66_2023_00001","2024","Disease resistant Grapevine","42.688815527841","2.9808464571941"
"OSCAR","66_2023_00002","2024","Disease resistant Grapevine","42.806622552","2.8412200832036"
"OSCAR","82_2019_00001","2024","Disease resistant Grapevine","43.88541315991","1.4286717503051"
"OSCAR","84_2019_00001","2024","","43.68990423391","5.575991687557"
"OSCAR","84_2021_00001","2024","","43.706393404912","5.540643432614"
"SEBIOPAG_Plaine de Dijon","D01","2014","Winter wheat","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2015","Spring Barley","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2016","Spelt","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2017","Alfalfa","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2018","Alfalfa","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2019","Winter wheat","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2020","Winter Barley","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2021","Triticale/pea","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2022","Spelt","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2023","Alfalfa /Trifolium","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D01","2024","Alfalfa / Trifolium","47.4578056","5.08669444444444"
"SEBIOPAG_Plaine de Dijon","D02","2014","Winter wheat","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2015","Spring pea","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2016","Winter wheat","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2017","Sunflower","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2018","Alfalfa","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2019","Alfalfa","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2020","Alfalfa","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2021","Spring oat","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2022","Winter wheat","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2023","Faba bean","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D02","2024","Winter wheat","47.3618611","5.12683333333333"
"SEBIOPAG_Plaine de Dijon","D03","2014","Winter wheat","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2015","Spring Oat","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2016","Alfalfa","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2017","Alfalfa","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2018","Alfalfa","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2019","Maize","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2020","Winter wheat","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2021","Rye","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2022","Soja bean","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2023","Spelt","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D03","2024","Winter wheat","47.14875","5.03094444444444"
"SEBIOPAG_Plaine de Dijon","D04","2014","Winter wheat","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2015","Soja bean","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2016","Winter wheat","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2017","Winter wheat","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2018","Soja bean","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2019","Soja bean","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2020","Soja bean","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2021","Winter wheat","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2022","Soja bean","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2023","Winter wheat","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D04","2024","Soja bean","47.2003611","5.35486111111111"
"SEBIOPAG_Plaine de Dijon","D05","2014","Winter wheat","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2015","Spring Barley","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2016","Oilseed rape","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2017","Winter wheat","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2018","Winter wheat","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2019","Soja bean","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2020","Winter wheat","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2021","N/A","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2022","","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2023","","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D05","2024","","47.1376944","5.19633333333333"
"SEBIOPAG_Plaine de Dijon","D06","2014","Winter Barley","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2015","Oilseed rape","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2016","Winter wheat","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2017","Spring Barley","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2018","Mixture Poaceae","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2019","Mixture Poaceae","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2020","Mixture Poaceae","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2021","Mixture Poaceae","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2022","Mixture Poaceae","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2023","Sunflower","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D06","2024","Winter wheat","47.1429722","5.11680555555555"
"SEBIOPAG_Plaine de Dijon","D07","2014","Winter wheat","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2015","Oilseed rape","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2016","Winter Barley","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2017","Winter wheat","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2018","Soja bean","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2019","Winter wheat","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2020","Flax","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2021","Winter wheat","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2022","Soja bean","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2023","Winter wheat","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D07","2024","Soja bean","47.2011111","5.03152777777778"
"SEBIOPAG_Plaine de Dijon","D08","2014","Winter wheat","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2015","Winter Barley","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2016","Oilseed rape","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2017","Winter wheat","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2018","Winter wheat","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2019","Trifolium","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2020","Trifolium","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2021","Trifolium","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2022","Winter wheat","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2023","Spring triticale","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D08","2024","Maize","47.3796667","5.16116666666667"
"SEBIOPAG_Plaine de Dijon","D09","2014","Winter wheat","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2015","Soja bean","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2016","Mustard","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2017","Winter wheat","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2018","Winter Barley","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2019","Winter wheat","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2020","Mustard","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2021","Winter wheat","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2022","Winter Barley","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2023","Mustard","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D09","2024","Winter wheat","47.1868333","5.31702777777778"
"SEBIOPAG_Plaine de Dijon","D10","2014","Winter wheat","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2015","Winter Barley","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2016","Maize","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2017","Winter wheat","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2018","Winter Barley","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2019","Mustard","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2020","Winter Barley","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2021","Maize","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2022","Winter wheat","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2023","Winter Barley","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D10","2024","Mustard","47.2189444","5.07069444444444"
"SEBIOPAG_Plaine de Dijon","D11","2014","Oilseed rape","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2015","Winter wheat","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2016","Soja bean","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2017","Winter wheat","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2018","Mustard","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2019","Winter wheat","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2020","Oilseed rape","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2021","Winter wheat","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2022","Winter Barley","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2023","Mustard","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D11","2024","Winter Barley","47.1585","5.29391666666667"
"SEBIOPAG_Plaine de Dijon","D12","2014","Oilseed rape","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2015","Winter wheat","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2016","Faba bean","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2017","Mustard","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2018","Winter wheat","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2019","Mustard","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2020","Winter Barley","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2021","Winter wheat","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2022","Mustard","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2023","Winter wheat","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D12","2024","Maize","47.1723333","5.32338888888889"
"SEBIOPAG_Plaine de Dijon","D13","2014","Oilseed rape","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2015","Winter wheat","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2016","Sunflower","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2017","Winter wheat","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2018","Soja bean","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2019","Winter wheat","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2020","Oilseed rape","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2021","Winter wheat","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2022","Winter Barley","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2023","Oilseed rape","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D13","2024","Winter Barley","47.1536111","5.25213888888889"
"SEBIOPAG_Plaine de Dijon","D14","2014","Oilseed rape","47.1467222","5.22577777777778"
"SEBIOPAG_Plaine de Dijon","D14","2015","Winter wheat","47.1467222","5.22577777777778"
